category,city,name,region,subcategory,tags
Отели,Пестово,Гостиница Пестово,Новгородская область,,
Отели,Мясной Бор,Mотель привал,Новгородская область,,
Отели,Демянский район,Демянская,Новгородская область,,
Отели,Боровичский район,Гостиница Винтаж,Новгородская область,,
Отели,Великий Новгород,Хостел Береста,Новгородская область,,
Отели,Пестово,Калинка,Новгородская область,,
Отели,Валдай,"Отель ""Валдай""",Новгородская область,,
Отели,Валдай,"Гостиница ""Валдайский двор""",Новгородская область,,
Отели,Окуловка,Флагман,Новгородская область,,
Отели,Великий Новгород,Гостевой дом Джем,Новгородская область,,
Отели,Долгий Мост,Papina Dacha Hotel,Новгородская область,,
Отели,Великий Новгород,Лайк Хостел,Новгородская область,,
Отели,Валдай,Юпитер,Новгородская область,,
Отели,Селище,Любогорье,Новгородская область,,
Отели,Боровичский район,Металлург,Новгородская область,,
Отели,Ретлё,Baza Otdykha,Новгородская область,,
Отели,Старая Русса,Baza Otdykha,Новгородская область,,
Отели,Великий Новгород,Дубровский,Новгородская область,,
Отели,Старая Русса,Hostel on Shtykova 3,Новгородская область,,
Отели,Зимогорье,Motel SKS,Новгородская область,,
Отели,Перевоз,Valday Eco Vacation,Новгородская область,,
Отели,Старая Русса,Holiday Village 'Buriy Medved',Новгородская область,,
Отели,Воротово,База отдыха меглино,Новгородская область,,
Отели,Шимский район,Sport Centre Borsky,Новгородская область,,
Отели,Мстинский Мост,Guest House In Mistinskyy Most,Новгородская область,,
Отели,Отели Новгородской области,Prosto Kvashino Kozynevo,Новгородская область,,
Отели,B&B/мини-отели/гостиницы Новгородской области,Guest House on Tsentralnaya 197,Новгородская область,,
Отели,Мельница,Guest House Melnitsa,Новгородская область,,
Отели,Боровичский район,Гостевой дом МСТА,Новгородская область,,
Отели,Отели Новгородской области,Hotel Na Pankovke,Новгородская область,,
Отели,Великий Новгород,Гостиница Большая Ель,Новгородская область,,
Отели,Великий Новгород,Хостел Sleep & Go,Новгородская область,,
Отели,Рощино,Усадьба,Новгородская область,,
Отели,Шимский район,Капитан,Новгородская область,,
Отели,Великий Новгород,Хостел Круиз - Большая Ель,Новгородская область,,
Отели,Окуловка,база отдыха Аленушка,Новгородская область,,
Отели,Великий Новгород,Ханса Хостел,Новгородская область,,
Отели,Великий Новгород,Панковка,Новгородская область,,
Отели,Перерва,Pererva Country House,Новгородская область,,
Отели,Кривое Колено,Mstinskie Gorki Hotel,Новгородская область,,
Отели,Усадье,Russkaya Usadba,Новгородская область,,
Отели,Пестово,"Отель ""Пестово""",Новгородская область,,
Отели,Взвад,House of Hunter and Fisherman,Новгородская область,,
Отели,Ретлё,"Usad'ba ""Bol'shoi Kamen'""",Новгородская область,,
Отели,Пестово,Povalikhino Cottage,Новгородская область,,
Отели,Селище,Ski Club Liubogorie,Новгородская область,,
Отели,Великий Новгород,Дружба,Новгородская область,,
Отели,Великий Новгород,Пансионат,Новгородская область,,
Отели,Великий Новгород,Guest House Bereza,Новгородская область,,
Отели,Валдай,Berendeevo Tsarstvo,Новгородская область,,
Отели,Бор,Baza Otdikha Lubytino Khutor,Новгородская область,,
Отели,Великий Новгород,Grace Hotel,Новгородская область,,
Отели,Красный Бережок,Красный Бережок,Новгородская область,,
Отели,Артём,Любогорница,Новгородская область,,
Отели,Великий Новгород,Hostel on Belova 6,Новгородская область,,
Отели,Артём,Gostevoi Dom,Новгородская область,,
Отели,Прилуки,загородныи дом,Новгородская область,,
Отели,Валдайский район,Motel' Trassa M-10,Новгородская область,,
Отели,Котовицы,Volkhov River Guest House,Новгородская область,,
Отели,Новая Ситенка,Guest House Vozle Ozera Petrova,Новгородская область,,
Отели,Опеченский Посад,Гостевой дом в Опеченском Посаде,Новгородская область,,
Отели,Валдайский район,Tri Ozera Guesthouse,Новгородская область,,
Отели,Берёзовка,Inn Dubrava,Новгородская область,,
Отели,Парфинский район,Глухарь Клуб,Новгородская область,,
Отели,Великий Новгород,Hotel Raduga,Новгородская область,,
Отели,Валдайский район,Три Озера,Новгородская область,,
Отели,Валдай,Hotel Au Royal Mad,Новгородская область,,
Отели,Борисово,Baza Otdyha Valdajskaja,Новгородская область,,
Отели,Большой Городок,Economy Hotel Lubytino,Новгородская область,,
Отели,Боровичский район,Апартаменты на Ботаническои,Новгородская область,,
Отели,Боровичский район,Гостевой дом МСТА,Новгородская область,,
Отели,Валдай,Усадьба Закидово,Новгородская область,,
Отели,Боровичский район,Gostevoy Dom V Opechenskom Posade,Новгородская область,,
Отели,Боровичский район,Dom Masarskogo Podvor'ia,Новгородская область,,
Отели,Валдай,Valdayskaya Riviera,Новгородская область,,
Отели,Чудово,"Мотель ""Оазис""",Новгородская область,,
Отели,Великий Новгород,Bania-Dom Chungha-Changha,Новгородская область,,
Отели,Боровичский район,Sanatoriy AO BKO,Новгородская область,,
Отели,Великий Новгород,"Хостел ""Любава""",Новгородская область,,
Отели,Великий Новгород,Криз автокемпинг,Новгородская область,,
Отели,Великий Новгород,"Коттедж ""Бронница""",Новгородская область,,
Отели,Боровичский район,Kvartira,Новгородская область,,
Отели,Великий Новгород,Лайк Хостел,Новгородская область,,
Отели,Великий Новгород,Hostel Madagaskar,Новгородская область,,
Отели,Великий Новгород,Krasny Berezhok,Новгородская область,,
Отели,Великий Новгород,Guesthouse in Slutka,Новгородская область,,
Отели,Никольское,Gostevoy Dvor,Новгородская область,,
Отели,Великий Новгород,Мини отель дом майера,Новгородская область,,
Отели,Чудово,Званка общежитие,Новгородская область,,
Отели,Ретлё,Большой Камень,Новгородская область,,
Отели,Берёзовик,Turbaza Charodeyka,Новгородская область,,
Отели,Пирусс,Пирос,Новгородская область,,
Отели,Велье-Станы,Гостевои дворик на Валдае,Новгородская область,,
Отели,Великий Новгород,Voyaj,Новгородская область,,
Отели,Великий Новгород,Отель-Бутик Халява Мёд,Новгородская область,,
Отели,Великий Новгород,North Star Hotel Apartments,Новгородская область,,
Отели,Великий Новгород,Hotel On Prusskaya 8,Новгородская область,,
Отели,Окуловка,Юность,Новгородская область,,
Отели,Великий Новгород,Родничок,Новгородская область,,
Отели,Зайцево,Зайцева гора,Новгородская область,,
Отели,Окуловка,База отдыха Мельница,Новгородская область,,
Отели,Валдай,Гостиница Валдай,Новгородская область,,
Отели,Чудово,"Мотель ""Чудово""",Новгородская область,,
Отели,Великий Новгород,Отель Веряжский,Новгородская область,,
Отели,Великий Новгород,Карелинн Отель,Новгородская область,,
Отели,Валдайский район,Pansionat Severnoye Siyaniye,Новгородская область,,
Отели,Малая Вишера,Новгородский Следопыт,Новгородская область,,
Отели,Валдай,Baza Otdiha Golyboy Fakel,Новгородская область,,
Отели,Великий Новгород,Dilizhans Hotel,Новгородская область,,
Отели,Великий Новгород,Guest House Home,Новгородская область,,
Отели,Великий Новгород,"Хостел ""История""",Новгородская область,,
Отели,Новая Деревня,Гостевой дом Три клена,Новгородская область,,
Отели,Новая Ситенка,Valdai Club Tennis,Новгородская область,,
Отели,Окуловка,Bereg Valdaia,Новгородская область,,
Отели,Валдай,Кот и Кошка,Новгородская область,,
Отели,Рощино,Валдай,Новгородская область,,
Отели,Великий Новгород,Хостел Ганзейский двор,Новгородская область,,
Отели,Кривая Клетка,"База отдыха ""Красота""",Новгородская область,,
Отели,Великий Новгород,Гостевой Дом Альянс,Новгородская область,,
Отели,Великий Новгород,Неревский,Новгородская область,,
Отели,Новая Деревня,Три Клена,Новгородская область,,
Отели,Хвойнинский район,Новгородская деревня,Новгородская область,,
Отели,Боровичский район,Гостиница Ткачи,Новгородская область,,
Отели,Великий Новгород,Академ ВН Хостел,Новгородская область,,
Отели,Окуловский район,Berloga,Новгородская область,,
