category,city,name,region,subcategory,tags
Отели,Сортавала,Hotel Seurahuone,Республика Карелия,,
Отели,п. Ниэмелянхови,"Гостиничный комплекс ""Ладожская Усадьба""",Республика Карелия,,
Отели,Сортавала,Guest house on Lesnaya,Республика Карелия,,
Отели,Сортавала,Гостевой дом Благодать,Республика Карелия,,
Отели,Шуя,Загородный клуб Эдем,Республика Карелия,,
Отели,Петрозаводск,Гостевой Дом на Муезерской,Республика Карелия,,
Отели,Петрозаводск,Онежский замок,Республика Карелия,,
Отели,Петрозаводск,Гостиница Заречная,Республика Карелия,,
Отели,Петрозаводск,"Бутик-отель ""13 Стульев""",Республика Карелия,,
Отели,Петрозаводск,"Гостиница ""Петрозаводск""",Республика Карелия,,
Отели,Петрозаводск,Отель Саквояж,Республика Карелия,,
Отели,Сортавала,Гостевые Домики у Озера,Республика Карелия,,
Отели,Медвежьегорск,Cottage Lumi,Республика Карелия,,
Отели,Кончезеро,Villa Natella,Республика Карелия,,
Отели,Сортавала,Загородный клуб Ламберг,Республика Карелия,,
Отели,д. Рауталахти,Кемпинг у Рауталахти,Республика Карелия,,
Отели,Ихала,Guest House Ikhala,Республика Карелия,,
Отели,Сортавала,Хостел Ярви,Республика Карелия,,
Отели,Петрозаводск,"Мини-отель ""Вояж""",Республика Карелия,,
Отели,Костомукша,Фрегат,Республика Карелия,,
Отели,Петрозаводск,"Отель ""Центральный""",Республика Карелия,,
Отели,Сортавала,Хаапалампи,Республика Карелия,,
Отели,Петрозаводск,Гостиница Акватика,Республика Карелия,,
Отели,Половина,Motel In Polovina,Республика Карелия,,
Отели,Нурмойла,Karju Kala,Республика Карелия,,
Отели,Беломорск,Туркомплекса Выгостров,Республика Карелия,,
Отели,Лумиваара,Baza Berloga,Республика Карелия,,
Отели,Терву,Holiday Park in Tervu,Республика Карелия,,
Отели,Отели Республики Карелия,Turbaza Tsipringa,Республика Карелия,,
Отели,Питкяранта,Cottages in Karelia,Республика Карелия,,
Отели,Салми,Коттеджи Мантиансаари,Республика Карелия,,
Отели,Сортавала,Ладога,Республика Карелия,,
Отели,Петрозаводск,Mini Hotel Koral,Республика Карелия,,
Отели,Сортавала,Скандинавия,Республика Карелия,,
Отели,Кондопожский район,Motel Prival,Республика Карелия,,
Отели,Суоярви,Тамара гостевой дом,Республика Карелия,,
Отели,Сортавала,Apartment Komsomolskaya,Республика Карелия,,
Отели,Ууксу,River House,Республика Карелия,,
Отели,Петрозаводск,Nord Camping,Республика Карелия,,
Отели,Сортавала,Karjala,Республика Карелия,,
Отели,Нижняя Пулонга,Пулонга,Республика Карелия,,
Отели,Сортавала,Mini Otel' Uiut,Республика Карелия,,
Отели,Беломорск,Мотель Пушной,Республика Карелия,,
Отели,Видлица,Hotel Villa Vitele,Республика Карелия,,
Отели,Сортавала,Каунис,Республика Карелия,,
Отели,Лумиваара,База отдыха Салокюля,Республика Карелия,,
Отели,Лахденпохский район,База отдыха Лумиваара,Республика Карелия,,
Отели,Кондопожский район,Вояж,Республика Карелия,,
Отели,Лахденпохский район,"База отдыха ""Микли-Ольгино""",Республика Карелия,,
Отели,Костомукша,Hotel Nord,Республика Карелия,,
Отели,Калевала,Отель ВелТ,Республика Карелия,,
Отели,Петрозаводск,Hostel For You,Республика Карелия,,
Отели,Калевала,Коттеджный комплекс ВелТ,Республика Карелия,,
Отели,Петрозаводск,Harland,Республика Карелия,,
Отели,Петрозаводск,"Гостевой дом ""Вилла Айно""",Республика Карелия,,
Отели,Сортавала,Hostel Lampo,Республика Карелия,,
Отели,Петрозаводск,Коттедж,Республика Карелия,,
Отели,Беломорск,"Отель ""Гандвик""",Республика Карелия,,
Отели,Кондопожский район,"База отдыха ""Шишки"" Карелия",Республика Карелия,,
Отели,Лахденпохский район,Ламбушка,Республика Карелия,,
Отели,Сегежа,Гостиница Сегежа,Республика Карелия,,
Отели,Кондопожский район,"Санаторий ""Дворцы""",Республика Карелия,,
Отели,Кижи,Гостевой дом Елупова «Кижская благодать»,Республика Карелия,,
Отели,Сегежа,Топаз-Кола,Республика Карелия,,
Отели,Тиурула,"База отдыха хутор ""Соромяки""",Республика Карелия,,
Отели,Кондопожский район,База отдыха Тихий Берег,Республика Карелия,,
Отели,Сортавала,Dacha Hostel,Республика Карелия,,
Отели,Костомукша,Подкова,Республика Карелия,,
Отели,Сортавала,Сортавала,Республика Карелия,,
Отели,Кондопожский район,Санаторий Марциальные воды,Республика Карелия,,
Отели,Сортавала,Гостевой дом Кодикас,Республика Карелия,,
Отели,Петрозаводск,Кивач,Республика Карелия,,
Отели,Прионежский район,"Загородный Клуб ""Авиаретро""",Республика Карелия,,
Отели,Кондопожский район,Гостиница Кондопога,Республика Карелия,,
Отели,Петрозаводск,"Мини-отель ""Илма""",Республика Карелия,,
Отели,Салми,Гостевой Дом Заречье 14,Республика Карелия,,
Отели,Кемь,Кемка,Республика Карелия,,
Отели,Петрозаводск,Деревня Александровка,Республика Карелия,,
Отели,Петрозаводск,Гостиница Онего,Республика Карелия,,
Отели,Сортавала,Хостел Ярви,Республика Карелия,,
Отели,Кудамагуба,Кудама гостевой дом,Республика Карелия,,
Отели,Петрозаводск,Loft Hotel And Hostel,Республика Карелия,,
Отели,Петрозаводск,Хостел Пандаминиум,Республика Карелия,,
Отели,Лумиваара,Рантала,Республика Карелия,,
Отели,Пряжинский район,Радуга,Республика Карелия,,
Отели,Лахденпохский район,Holiday Park Tri Ostrova,Республика Карелия,,
Отели,Лахденпохский район,Анникка,Республика Карелия,,
Отели,Костомукша,Айна,Республика Карелия,,
Отели,Ууксу,Три стихии Ууксу,Республика Карелия,,
Отели,Петрозаводск,Гостиница Петр,Республика Карелия,,
Отели,Лахденпохский район,Гостиничный комплекс «Яккимаа»,Республика Карелия,,
Отели,Петрозаводск,Гостиница Невская,Республика Карелия,,
Отели,Шуйская Чупа,Шуйская Чупа,Республика Карелия,,
Отели,Пудож,Guest-House na Transportnoy,Республика Карелия,,
Отели,Паданы,Guest House Karhu-Segozero,Республика Карелия,,
Отели,Петрозаводск,Малибу,Республика Карелия,,
Отели,Сортавала,Uyutnyj Dom,Республика Карелия,,
Отели,Петрозаводск,Hostel22,Республика Карелия,,
Отели,Беломорск,Отель Коттедж Колежма,Республика Карелия,,
Отели,Кивач,Кемпинг Лукоморье,Республика Карелия,,
Отели,Петрозаводск,Friends Hostel,Республика Карелия,,
Отели,Медвежьегорск,Guest House Charodei,Республика Карелия,,
Отели,Кондопожский район,Гостиница Янишполе,Республика Карелия,,
Отели,Коириноя,Ladoga Fjord,Республика Карелия,,
Отели,Петрозаводск,Волна,Республика Карелия,,
Отели,Кварцитный,"Туристическая база ""Онежский берег""",Республика Карелия,,
Отели,Медвежьегорск,Guest House Vremena Goda,Республика Карелия,,
Отели,Петрозаводск,"Гостиница ""Берёзовая роща""",Республика Карелия,,
Отели,Петрозаводск,Березовая роща,Республика Карелия,,
Отели,Петрозаводск,"""Уют Плюс"" гостиница",Республика Карелия,,
Отели,Кижи,Kizhi Grace Guest House,Республика Карелия,,
Отели,Пряжинский район,База отдыха Инжунаволок,Республика Карелия,,
Отели,Тиурула,Lippola,Республика Карелия,,
Отели,п. Матросы,Гостевой дом «Хвойный»,Республика Карелия,,
Отели,Типиницы,Гостевой дом За Онегу,Республика Карелия,,
Отели,Петрозаводск,"Коттедж ""Морской конёк""",Республика Карелия,,
Отели,д. Суйсарь,Загородный клуб «Суйсарь»,Республика Карелия,,
Отели,Петрозаводск,Конфетти,Республика Карелия,,
Отели,Суоярви,Мини-гостиница Комфорт,Республика Карелия,,
Отели,Кемь,Кемский Берег,Республика Карелия,,
Отели,Сегежа,Ветреный пояс,Республика Карелия,,
Отели,Калевала,Гостевой дом Сампо,Республика Карелия,,
Отели,Петрозаводск,Гостиница Центр,Республика Карелия,,
Отели,Сортавала,Мини-отель,Республика Карелия,,
Отели,Каршево,"Гостевой дом ""Каршево""",Республика Карелия,,
Отели,Салми,"База отдыха ""13-й кордон""",Республика Карелия,,
Отели,Прионежский район,Zagorodny Club Aviaretro,Республика Карелия,,
Отели,Лахденпохский район,Holiday Home Kareliya,Республика Карелия,,
Отели,Лахденпохский район,Brusnika Village,Республика Карелия,,
Отели,Пряжинский район,СЯМОЗЕРОFREEДОМ,Республика Карелия,,
Отели,Медвежьегорск,Karhu Hotel,Республика Карелия,,
Отели,Петрозаводск,Уя,Республика Карелия,,
Отели,Нигижма,Гостевой дом НИГИЖМА,Республика Карелия,,
Отели,Петрозаводск,Guest House Vernisage,Республика Карелия,,
Отели,Нурмойла,"Гостевой комплекс ""Олонка""",Республика Карелия,,
Отели,Петрозаводск,"Отель ""Караван""",Республика Карелия,,
Отели,Шуя,Дача Бор,Республика Карелия,,
Отели,Петрозаводск,"Платинум ""Хостел""",Республика Карелия,,
Отели,Петрозаводск,Серебро Онеги,Республика Карелия,,
Отели,Сортавала,Karelian Country House,Республика Карелия,,
Отели,Лахденпохский район,Ладога-Марина,Республика Карелия,,
Отели,Пряжинский район,Guest House - Belye Nochi,Республика Карелия,,
Отели,Костомукша,Guest Rooms,Республика Карелия,,
Отели,Медвежьегорск,Онежская,Республика Карелия,,
Отели,Лахденпохский район,Дачи Микли,Республика Карелия,,
Отели,Рускеала,Hostel Ruskeala,Республика Карелия,,
Отели,Курмойла,База отдыха Северное Сияние,Республика Карелия,,
Отели,Петрозаводск,Лососинская,Республика Карелия,,
Отели,Лахденпохский район,Ахвенлампи,Республика Карелия,,
Отели,Петрозаводск,Хостел Отдохни,Республика Карелия,,
Отели,Сегежа,Выг,Республика Карелия,,
Отели,Петрозаводск,Хостел Брусника,Республика Карелия,,
Отели,Питкяранта,Белые Мосты,Республика Карелия,,
Отели,Кондопожский район,Hostel On Pionerskaya 88,Республика Карелия,,
Отели,Петрозаводск,Суйсарь,Республика Карелия,,
Отели,Прионежский район,Хантер Парадиз,Республика Карелия,,
Отели,Петрозаводск,Общежитие Карелреспотребсоюза,Республика Карелия,,
Отели,Петрозаводск,Радуга,Республика Карелия,,
Отели,Сортавала,Волна,Республика Карелия,,
Отели,Олонец,Олония,Республика Карелия,,
Отели,Питкяранта,Holiday Park Lesnoe Ozero,Республика Карелия,,
Отели,Тиурула,Бухта Кирлахти,Республика Карелия,,
Отели,Питкяранта,Гостевой дом Пажала,Республика Карелия,,
Отели,Кончезеро,Guest House In Konchezero,Республика Карелия,,
Отели,Вороний остров,Guest House Tambitsy,Республика Карелия,,
Отели,Тиурула,Boiarinov Dvor,Республика Карелия,,
Отели,Кончезеро,Country House Vostochnoe Konchezero,Республика Карелия,,
Отели,пгт Вяртсиля,Vyartsilya Guest house,Республика Карелия,,
Отели,Лахденпохский район,Rukola,Республика Карелия,,
Отели,Лахденпохский район,Guest House Na Keykhyasyarvi,Республика Карелия,,
Отели,Лахденпохский район,Hutor Mikli,Республика Карелия,,
Отели,пгт Вяртсиля,Янисъярви,Республика Карелия,,
Отели,Лахденпохский район,Hotel Iakkimaa,Республика Карелия,,
Отели,Лахденпохский район,Ladoga-Marina,Республика Карелия,,
Отели,Лахденпохский район,Hutor Medovoe,Республика Карелия,,
Отели,Сямозеро,Kompleks Syamozero,Республика Карелия,,
Отели,Марковщина,Гостевой дом Яндомозеро,Республика Карелия,,
Отели,Сямозеро,Загородный клуб Сямозеро,Республика Карелия,,
Отели,Сямозеро,Lesnoy Dvorik,Республика Карелия,,
Отели,Лахденпохский район,Kurkiyoki Cottages,Республика Карелия,,
Отели,Хаапалампи,Holiday House Chaika 3,Республика Карелия,,
Отели,Беломорск,Hotel On Gertsena16,Республика Карелия,,
Отели,Прионежский район,U Ozera Guest House,Республика Карелия,,
Отели,Беломорск,Belomorsk Hostel,Республика Карелия,,
Отели,Прионежский район,Шуйская Чупа,Республика Карелия,,
Отели,Беломорск,Barskie Choromu,Республика Карелия,,
Отели,Чална,Turbaza Urozero,Республика Карелия,,
Отели,Прионежский район,Гостевой дом Шуйская,Республика Карелия,,
Отели,Беломорск,Babushkin Khutor,Республика Карелия,,
Отели,Прионежский район,Holiday Park Uya,Республика Карелия,,
Отели,Великая Губа,Guest House Margarita,Республика Карелия,,
Отели,Медвежьегорск,Гостиница Прованс,Республика Карелия,,
Отели,Видлица,Точка° НА' Карте,Республика Карелия,,
Отели,Пряжинский район,Guest House Virta,Республика Карелия,,
Отели,Выгостров,Mini-hotel Vygh,Республика Карелия,,
Отели,Медвежьегорск,Прованс,Республика Карелия,,
Отели,Медвежьегорск,Gostinitsa Onezhskaia,Республика Карелия,,
Отели,Куликово,Mishkina Skazka Holiday Home,Республика Карелия,,
Отели,п. Ниэмелянхови,Forrest Lodge,Республика Карелия,,
Отели,Шуйская Чупа,Guest House Shuiskaya Chupa,Республика Карелия,,
Отели,Костомукша,Gostevoy Dom na Brusnichnoy 22,Республика Карелия,,
Отели,Обжа,Obzhanka Countryside Hotel,Республика Карелия,,
Отели,Kroshnozero,Гостевой дом Крошнозеро,Республика Карелия,,
Отели,Кварцитный,Fishing Wharf Cafe Hotel,Республика Карелия,,
Отели,Ууксу,Guest House Uuksu,Республика Карелия,,
Отели,Сортавала,Domik Na Borovoy,Республика Карелия,,
Отели,Сортавала,Гостевой дом Kodikas,Республика Карелия,,
Отели,Петрозаводск,Guesthouse Yalguba,Республика Карелия,,
Отели,Сортавала,Guesthouse Mansarda,Республика Карелия,,
Отели,Олонец,Брусника,Республика Карелия,,
Отели,Сортавала,Karjal-Dom,Республика Карелия,,
Отели,Петрозаводск,Kvartira 33,Республика Карелия,,
Отели,Петрозаводск,Комфорт плюс,Республика Карелия,,
Отели,Кааламо,Guest House Uyut,Республика Карелия,,
Отели,Петрозаводск,Hostel Lastochki,Республика Карелия,,
Отели,Сяпся,Turbaza Lesnaya Polyana,Республика Карелия,,
Отели,Нигижма,Motel Nigizhma,Республика Карелия,,
Отели,Салми,Turbaza Uuksu,Республика Карелия,,
Отели,Кондопожский район,Ранта,Республика Карелия,,
Отели,Салми,Bryaus Baza,Республика Карелия,,
Отели,Кондопожский район,Martsialnye Kluchi Guest House,Республика Карелия,,
Отели,озеро Хижозеро,Baza Otdykha Vetrenyi Poias,Республика Карелия,,
Отели,Кондопожский район,Martsial'nyie Vody,Республика Карелия,,
Отели,Кондопожский район,TruckStop Карелия,Республика Карелия,,
Отели,Кондопожский район,Guest House Karelia-Gorka,Республика Карелия,,
Отели,Кондопожский район,мотель Мираж,Республика Карелия,,
Отели,Кондопожский район,Baza Otdykha Kareliya,Республика Карелия,,
Отели,Кондопожский район,Деревня Тереки,Республика Карелия,,
Отели,Петрозаводск,Apartments on Prospekt Lenina 37,Республика Карелия,,
Отели,Петрозаводск,Гостевой дом Форос,Республика Карелия,,
Отели,Петрозаводск,Cottage on Perevalka,Республика Карелия,,
Отели,Петрозаводск,Лесное Озеро,Республика Карелия,,
Отели,Петрозаводск,Dom Kareliya Yalgora,Республика Карелия,,
Отели,Петрозаводск,Rooms Luna,Республика Карелия,,
Отели,Петрозаводск,Guest House Margarita,Республика Карелия,,
Отели,Петрозаводск,У Иваныча,Республика Карелия,,
Отели,Петрозаводск,Holiday Home Vishnevyi Sad,Республика Карелия,,
Отели,Петрозаводск,Apart Home Terve,Республика Карелия,,
Отели,Петрозаводск,Hostel Dobry Dom,Республика Карелия,,
Отели,Петрозаводск,Hostel Krasnaya Panda,Республика Карелия,,
Отели,Петрозаводск,Hotel Zhemchuzhina,Республика Карелия,,
Отели,Петрозаводск,Сампо,Республика Карелия,,
Отели,Петрозаводск,Angenlahti,Республика Карелия,,
Отели,Петрозаводск,"Отель ""Гнездо""",Республика Карелия,,
Отели,Петрозаводск,"Мини-отель ""Эквадор""",Республика Карелия,,
Отели,Вешкелица,Guest House Lagilamba,Республика Карелия,,
Отели,Ватнаволок,Karjala Hotelli Vuokkiniemi,Республика Карелия,,
Отели,Энгозеро,Оружейник,Республика Карелия,,
Отели,Вешкелица,Guest House on Mira 19,Республика Карелия,,
Отели,п. Матросы,Guest House Soivazh,Республика Карелия,,
Отели,Велдозеро,Khutor Rybaka,Республика Карелия,,
Отели,Кемь,Guest House Svobody,Республика Карелия,,
Отели,Пяльма,Chornyye Kamni,Республика Карелия,,
Отели,Шуя,Hotel Verhovie,Республика Карелия,,
Отели,Петрозаводск,U Samogho Oziera,Республика Карелия,,
Отели,Петрозаводск,Островок,Республика Карелия,,
Отели,Петрозаводск,Location Home,Республика Карелия,,
Отели,Петрозаводск,Mini-Hotel Tourist,Республика Карелия,,
Отели,Петрозаводск,Guest house on Muezerskaja,Республика Карелия,,
Отели,Петрозаводск,Деревня Александровка,Республика Карелия,,
Отели,Петрозаводск,Gostevoy Dom Na Beregu,Республика Карелия,,
Отели,Петрозаводск,Khostel Sampo,Республика Карелия,,
Отели,Петрозаводск,Гостевой дом «Онежский берег»,Республика Карелия,,
Отели,Петрозаводск,Holiday Home Plotina,Республика Карелия,,
Отели,Петрозаводск,Метро,Республика Карелия,,
Отели,Петрозаводск,Baza otdykha Alasari,Республика Карелия,,
Отели,Петрозаводск,Julius,Республика Карелия,,
Отели,Петрозаводск,Гостиница №1,Республика Карелия,,
Отели,Петрозаводск,Apartment on Krasnoflotskaya 34,Республика Карелия,,
Отели,Петрозаводск,Guest House Na Chkalova 45A,Республика Карелия,,
Отели,Петрозаводск,Перекресток,Республика Карелия,,
Отели,Петрозаводск,Плотина,Республика Карелия,,
Отели,Петрозаводск,Маски,Республика Карелия,,
Отели,Петрозаводск,Хостел Jigowatt,Республика Карелия,,
Отели,Петрозаводск,Anima,Республика Карелия,,
Отели,Петрозаводск,Ritmy Mira Hostel,Республика Карелия,,
Отели,Петрозаводск,Room House 9 Nights,Республика Карелия,,
Отели,Петрозаводск,Эквадор,Республика Карелия,,
Отели,Петрозаводск,Nine Nights Apartments,Республика Карелия,,
Отели,Петрозаводск,Holiday Park Suysar,Республика Карелия,,
Отели,Петрозаводск,Friends Hostel,Республика Карелия,,
Отели,Петрозаводск,Гостиница Курган,Республика Карелия,,
Отели,Петрозаводск,Mini-Hotel Heart of the City,Республика Карелия,,
Отели,Петрозаводск,Витражи хозяйственно-расчетный комплекс,Республика Карелия,,
Отели,Петрозаводск,Prospekt,Республика Карелия,,
Отели,Петрозаводск,Гостиница Анима,Республика Карелия,,
Отели,Петрозаводск,Inn No 1,Республика Карелия,,
Отели,Петрозаводск,Авиатор,Республика Карелия,,
Отели,Кондопожский район,"Гостевой дом ""Мунозеро""",Республика Карелия,,
Отели,Сегежа,Росто,Республика Карелия,,
Отели,Кондопожский район,Territoriya Uyuta,Республика Карелия,,
Отели,Мунозеро,Baza Otdykha Tikhiy Bereg,Республика Карелия,,
Отели,Сегежа,Домашняя,Республика Карелия,,
Отели,Ялгуба,Freegreen Cottages,Республика Карелия,,
Отели,Сегежа,Recreation Center Vetrenyi Poyas,Республика Карелия,,
Отели,Кудамагуба,Tourcomplex Kudama,Республика Карелия,,
Отели,Полга,Guesthouse Polga,Республика Карелия,,
Отели,Повенец,Guest House Sosnovka,Республика Карелия,,
Отели,Шокша,Guest House Rybatskiy Prichal,Республика Карелия,,
Отели,Пудож,Амадеус,Республика Карелия,,
Отели,Сортавала,Uyutniy Dom Apartments,Республика Карелия,,
Отели,Сортавала,Apartments Na Beregu,Республика Карелия,,
Отели,Кукшегоры,Коттеджи Умосту,Республика Карелия,,
Отели,Шокша,Guest House Onego Club,Республика Карелия,,
Отели,Тивдия,База отдыха Медвежий угол,Республика Карелия,,
Отели,Лахта,Guest House Polyana,Республика Карелия,,
Отели,Курмойла,Северное сияние,Республика Карелия,,
Отели,Лумиваара,Guest House Belyii Rosyi,Республика Карелия,,
Отели,Лумиваара,Baza Otdykha EсoVilla,Республика Карелия,,
Отели,Горка,Guest House Gorka,Республика Карелия,,
Отели,Мейери,Guest House Usadba,Республика Карелия,,
Отели,Лумиваара,Baza Otdykha Lumivaara,Республика Карелия,,
Отели,Лумиваара,Khutor Salokyla,Республика Карелия,,
Отели,Пряжинский район,Заречная,Республика Карелия,,
Отели,Пряжинский район,Турбаза Пряжинская,Республика Карелия,,
Отели,Пряжинский район,Holiday Home Tulema,Республика Карелия,,
Отели,Пряжинский район,Guest house Zarechnaya,Республика Карелия,,
Отели,Пряжинский район,Святозеро,Республика Карелия,,
Отели,Пряжинский район,Tourist Center Alekka,Республика Карелия,,
Отели,Кижи,Guest House Kizhianin,Республика Карелия,,
Отели,Кижи,Guest House V Seredke,Республика Карелия,,
Отели,Рускеала,Camping Lesnaya Polyana,Республика Карелия,,
Отели,Рускеала,Hutor Mramornaya Gora,Республика Карелия,,
Отели,Лахденпохский район,Guesthouse Lambushka,Республика Карелия,,
Отели,Рускеала,Хостел Рускеала,Республика Карелия,,
Отели,Рускеала,Inn Frants Ielof Sviennson,Республика Карелия,,
Отели,Лахденпохский район,Guesthouse Asilan,Республика Карелия,,
Отели,Рускеала,Baza otdykha Khieksielia,Республика Карелия,,
Отели,Ильинский,Polevaya 5,Республика Карелия,,
Отели,Нурмойла,Ozerny Dom,Республика Карелия,,
Отели,Отели Республики Карелия,Карельские закаты,Республика Карелия,,
Отели,Сорола,Sorola Holiday Home,Республика Карелия,,
Отели,B&B/мини-отели/гостиницы Республики Карелия,Dom,Республика Карелия,,
Отели,Отели Республики Карелия,Park Hotel,Республика Карелия,,
Отели,Сортавала,Карельский дом,Республика Карелия,,
Отели,Шуя,Отель Верховье,Республика Карелия,,
Отели,Сегежа,Sampo Hotel,Республика Карелия,,
Отели,Волома,"База отдыха ""Талвисъярви""",Республика Карелия,,
Отели,Кемь,Туркомплекс Кузова,Республика Карелия,,
Отели,Петрозаводск,Дворцы,Республика Карелия,,
Отели,Лахденпохский район,Хутор Медовое,Республика Карелия,,
Отели,Петрозаводск,Парк-отель Сямозеро,Республика Карелия,,
Отели,Тивдия,Baza Otdykha Medvezhyy Ugol,Республика Карелия,,
Отели,Прионежский район,"Комплекс апартаментов ""Серебро Онеги""",Республика Карелия,,
Отели,Петрозаводск,Центр,Республика Карелия,,
Отели,Чкаловский,Hotel Zolotaya Karelia,Республика Карелия,,
Отели,Сортавала,Местечко Светлое,Республика Карелия,,
Отели,Суоярви,Гостиница Карелия,Республика Карелия,,
Отели,Кемь,"Мини-отель ""Кемь""",Республика Карелия,,
Отели,Петрозаводск,Sonya Mini-Gostinitsa,Республика Карелия,,
Отели,Ляскеля,Vacation Home on Polevaya 9,Республика Карелия,,
Отели,Пудож,Karelonego Inn,Республика Карелия,,
Отели,Беломорск,Chaika,Республика Карелия,,
Отели,Петрозаводск,Гостевой дом в зоокомплексе Три медведя,Республика Карелия,,
Отели,Сяндеба,Семиозерие,Республика Карелия,,
Отели,Пяльма,Guest House Potapych,Республика Карелия,,
Отели,Медвежьегорск,Заонежье,Республика Карелия,,
Отели,Лахденпохский район,Eco Guest House,Республика Карелия,,
Отели,Петрозаводск,Илма Апартаменты,Республика Карелия,,
Отели,Петрозаводск,Гостиница Маски,Республика Карелия,,
Отели,Сортавала,"Гостевой дом ""Остров Мейери""",Республика Карелия,,
Отели,Петрозаводск,Hostel Na Gorkogo 28,Республика Карелия,,
Отели,Петрозаводск,"Гостевой дом ""Радуга""",Республика Карелия,,
Отели,Лоухи,Khostel Severyanochka,Республика Карелия,,
Отели,Сортавала,City Camp,Республика Карелия,,
Отели,Лахденпохский район,Папоротник,Республика Карелия,,
Отели,Рюттю,База отдыха Рюттю,Республика Карелия,,
Отели,Петрозаводск,Гостиница Правительственная,Республика Карелия,,
Отели,п. Матросы,"Гостевые дома ""Скифы тур""",Республика Карелия,,
Отели,Ватнаволок,"Парк-отель ""Карелия""",Республика Карелия,,
Отели,Рускеала,Gostevoi Komplex Fortuna,Республика Карелия,,
Отели,Петрозаводск,Хостел Якорный Парк,Республика Карелия,,
Отели,Ууксу,Гостевой дом Уксунлахти,Республика Карелия,,
Отели,Кирконкюля,Camp First Line,Республика Карелия,,
Отели,Ильинский,Guest Houses Alavoine,Республика Карелия,,
Отели,Петрозаводск,Guest House on Prospekt Lenina,Республика Карелия,,
Отели,Петрозаводск,Белые Ключи,Республика Карелия,,
Отели,д. Вокнаволок,Гостевой дом Вуара,Республика Карелия,,
Отели,Куликово,Мишкина Сказка,Республика Карелия,,
Отели,Кончезеро,Деревня Александровка,Республика Карелия,,
Отели,Медвежьегорск,Медвежонок,Республика Карелия,,
Отели,Хелюля,Raduga Guest House,Республика Карелия,,
Отели,Кондопожский район,Гостевой дом в Чупе,Республика Карелия,,
Отели,Рускеала,Гостиничные номера при лютеранской церкви,Республика Карелия,,
Отели,Сегежа,Дворянское-Гнездо Отель,Республика Карелия,,
Отели,Петрозаводск,"Хостел ""Кижи""",Республика Карелия,,
Отели,Сортавала,Дом творчества композиторов Сортавала,Республика Карелия,,
Отели,Лахденпохский район,Кемпинг-Отель Хюгге,Республика Карелия,,
Отели,Кемь,Причал,Республика Карелия,,
Отели,Лумиваара,Аннилахти,Республика Карелия,,
Отели,Калевала,Коттедж Полярная Звезда,Республика Карелия,,
Отели,Медвежьегорск,Гостевой дом Белые ночи,Республика Карелия,,
Отели,Пудож,Гостевой дом У Натальи,Республика Карелия,,
Отели,Петрозаводск,"Мини-отель ""Привалъ""",Республика Карелия,,
Отели,пгт Вяртсиля,База отдыха Янисъярви,Республика Карелия,,
Отели,Петрозаводск,Урозеро,Республика Карелия,,
Отели,Прионежский район,Калевала Парк отель,Республика Карелия,,
Отели,Кортела,Меклахти,Республика Карелия,,
Отели,Лахденпохский район,Дом в Акуловке,Республика Карелия,,
Отели,Пряжинский район,"Гостиница ""Пряжа""",Республика Карелия,,
Отели,Петрозаводск,Вилга,Республика Карелия,,
