с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,"Столовая на Силикатной, 49 Корп. 4","Силикатная, 49 корп. 4, Мытищи 141013 Россия",55.92243,37.76864
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,FARШ,"просп. Вернадского, 86А, Москва 119571 Россия",55.69635,37.54432
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Кафе-бар на Угольной,"Силикатная, 39е, Мытищи Россия",55.92243,37.76864
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Гости,"Школьная ул., д. 21, Москва Россия",55.74595,37.6721
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Макси Лайн,"Тверская Застава площадь, д. 7, стр. 3, Москва 125047 Россия",55.77581,37.58326
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Маркс и Энгельс,"Измайловский б-р, д. 38, Москва Россия",55.79593,37.783344
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Шашлык Хаус,"ул. Сущёвский Вал, д. 5, стр. 20, Москва 127018 Россия",55.79347,37.59057
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Зеленый Мыс,"ул. Южнобутовская, 75 Butovo, Москва 117042 Россия",55.534702,37.52598
2020-10-23,Московская Область,Мытищинский район,Рестораны,,Фастфуд,У Михалыча,"Шараповский проезд, 1, Мытищи Россия",55.91654,37.75904
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Healthy Food,"Краснопролетарская, 4, Москва 127006 Россия",55.773716,37.608894
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Сезам,"Варшавское шоссе, 30 ст2, Москва 117105 Россия",55.68286,37.6228
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Гости,"Рочдельская ул., д. 15/25, Москва 123100 Россия",55.75685,37.5663
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Сударушка,"Ставропольская ул., д. 60, Москва Россия",55.68172,37.77206
2020-10-23,Московская Область,Одинцовский район,Рестораны,,,Ресторан Гурман,"Советский пер., 1, Озеры Россия",54.854618,38.557346
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Sole Mio,"Измайловское шоссе, 71е, Москва 105187 Россия",55.7944,37.59206
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Burritos,"ш. Энтузиастов, 12 к.2, Москва 109544 Россия",55.75403,37.72952
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Голубка,"Малая Дмитровка, 3 п, Москва 127006 Россия",55.76727,37.60598
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кардинал Холл,"Хибинский проезд, 14 к1, Москва 129337 Россия",55.85279,37.67485
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Грузинский дом,"Пресненская Набережная 2 ТЦ Афимолл Сити, Москва Россия",55.74894,37.53874
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Фиеста,"Комсомольская пл., д. 2, Москва 107140 Россия",55.77441,37.65631
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Домашний,"Новодмитровская Б. ул., д. 14/3, Москва 127015 Россия",55.80279,37.58486
2020-10-23,Московская Область,Раменский район,Рестораны,,,СУШИ WOK,"ул. Чугунова, 41, Раменское 140105 Россия",55.57248,38.21657
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,У Трех Сестер,"ул. Маршала Бирюзова, д. 4, корп. 1, Москва 123298 Россия",55.791145,37.49889
2020-10-23,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Чашка,"ул. Академика Семёнова, д. 3, Москва 117042 Россия",55.54384,37.51206
2020-10-23,Московская Область,Городской округ Домодедово,Рестораны,,"Бар,Паб",El Bar,"ул. Корнеева, д. 17, Домодедово Россия",55.43844,37.77218
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Джи Джи Гриль,"1-й лучевой просек, 1, Москва 107113 Россия",55.79548,37.66931
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Старый Город,"Смольная, 15, Москва 125493 Россия",55.8446,37.50107
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Good BeeF,"Пятницкое шоссе 7 км, вл2, Москва Россия",55.83804,37.38577
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,DIM SUM & Co,"Манежная Площадь, 1/2, Москва 125009 Россия",55.7535,37.61234
2020-10-23,Московская Область,Красная Пахра,Рестораны,,,Пицца Экспресс,Красная Пахра Россия,55.428043,37.270123
2020-10-23,Московская Область,Краснознаменск,Рестораны,,,Старый замок,"Победы, 6б, Краснознаменск 143090 Россия",55.60349,37.03435
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Московские Красные Палаты XVII века,"Остоженка ул., д. 2, Москва Россия",55.743874,37.601006
2020-10-23,Московская Область,Одинцовский район,Рестораны,,,Azale Cafe,"Одинцовский р-н, дер. Жуковка, стр. 201, Жуковка Россия",55.73346,37.25553
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Вьетнамка,"ул. Ладожская, 4/6, стр. 6, Москва 105005 Россия",55.77113,37.68152
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Пицца Экспресс,"Вернадского проспект, 6 (ТЦ ""Капитолий""), Москва 119334 Россия",55.705048,37.55176
2020-10-23,Московская Область,Сходня,Рестораны,,,Кружберк,"ул. Кирова, 3, Сходня 141407 Россия",55.95095,37.2976
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Аличе Пицца,"ул.Мясницкая, 18/1, Москва 101000 Россия",55.761173,37.63248
2020-10-23,Московская Область,Реутов,Рестораны,,,Джентльмен’s Паб,"Челомея, 9, Реутов 143962 Россия",55.750397,37.879982
2020-10-23,Московская Область,Королев,Рестораны,,,Кафе Лобио,"Космонавтов пр., 12A, Королев Россия",55.92063,37.8671
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Риччо,"ул. Борисовка, д.12А, Мытищи 141021 Россия",55.92996,37.68805
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Pесторан Особняк,"ул. Таганская, дом 13, Москва 109147 Россия",55.7408,37.65759
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Тануки,"ул. Мосфильмовская, д. 22, Москва 119285 Россия",55.721348,37.524925
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Домашнее,"Новопесчаная, 19 к2, Москва 125252 Россия",55.79286,37.50736
2020-10-23,Московская Область,Железнодорожный,Рестораны,,,Шашлыки,"Пролетарская, 1/2 ст2, Железнодорожный 238410 Россия",55.75027,38.00683
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Nathan's Famous,"Ленинградское шоссе, 16а ст4, Москва 125171 Россия",55.82341,37.49796
2020-10-23,Московская Область,Селятино,Рестораны,,Кафе,Меркурий,"ул. Больничная, 24/1, Селятино 143345 Россия",55.51396,36.974564
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Курага,"Юрловский проезд, д. 17, стр. 1, Москва 127566 Россия",55.87173,37.61781
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Тарелка Столовая,"ул.Правды 26, Москва 125040 Россия",55.78222,37.57522
2020-10-23,Москва,Рестораны Москвы,Рестораны,,"Быстрые перекусы,Фастфуд",BB&Burgers,"Пресненская наб., 6/2, Москва 123317 Россия",55.74894,37.53874
2020-10-23,Московская Область,Истринский район,Рестораны,,,Пикник,"14-й км Новорижского ш., 115, стр. 6, Новинки 143433 Россия",55.8104,37.128567
2020-10-23,Московская Область,Ногинск,Рестораны,,,Пандора,"ул. Комсомольская, 23, Ногинск Россия",55.851894,38.44574
2020-10-23,Московская Область,Сергиево-Посадский район,Рестораны,,,Кафе бар Экипаж,"пр. Красной армии, 52, Сергиев Посад Россия",56.298576,38.129543
2020-10-23,Московская Область,Ногинск,Рестораны,,,Зензеро,"ул. Истомкинская, 14, Ногинск 142407 Россия",55.83567,38.40493
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Пицца на дровах,"Петровско-Разумовский проезд, 29/5, Москва 127287 Россия",55.80394,37.55936
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Папа Джонс,"Багратионовский проезд, д. 7/20В, Москва 121087 Россия",55.743393,37.505627
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Тануки,"Ярославское шоссе, 10, Москва 129337 Россия",55.85348,37.6816
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Юдиф,"Южнопортовая ул., 5/16, Москва 115088 Россия",55.708096,37.684933
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Вайт Холл,"ул. Ферганская, 8/2, Москва 109444 Россия",55.7108,37.80036
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Бар РЭД КОД,"Большая Полянка, 7/10, с1, Москва 115487 Россия",55.67388,37.66968
2020-10-23,Московская Область,Красногорский район,Рестораны,,"Бар,Паб",Степан Разин,"Губайлово, вл37а, Красногорск Россия",55.82358,37.31633
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Салют,"Верхние Поля, 56, Москва 109429 Россия",55.657227,37.81446
2020-10-23,Московская Область,Городской округ Домодедово,Рестораны,,Кафе,Кофе Хауз,"Aэропорт Домодедово, Домодедово 142015 Россия",55.410305,37.90245
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,ТоДаСё,"ул. Тверская, д. 7, Москва 125009 Россия",55.76084,37.61437
2020-10-23,Московская Область,Королев,Рестораны,,,Свежов,"Исаева,  д. 6А, Королев 141075 Россия",55.922356,37.86517
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Якорь,"ул. Лескова, д. 26, Москва 127560 Россия",55.89818,37.58848
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кафе Караван,"Кабельный 2-й пр-д, д. 1, Москва 111024 Россия",55.74795,37.71628
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Адмирал,"Дмитровское ш., 7, Москва 127434 Россия",55.813866,37.577183
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Шоколадница,"ул. 2-я Рейсовая 2/5 Аэропорт Внуково, Терминал А, Москва 613310 Россия",55.60539,37.28567
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Ваби Саби,"Маросейка ул., д. 7/8, Москва 101000 Россия",55.757484,37.63255
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Оймо,"Хлебозаводская, 4, Мытищи 141007 Россия",55.92305,37.79253
2020-10-23,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Крокодил,"Вишнёвая, 2, Москва 125362 Россия",55.82711,37.44684
2020-10-23,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Весёлый Самурай,"Коломенская набережная, 14а, Москва 115142 Россия",55.6866,37.70643
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кафе Оливье,"Неглинная,  29/1, Москва 127051 Россия",55.76125,37.62071
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Лу-кафе,"Комсомольская пл., д. 6 стр. 1, (4-й этаж), Москва 107140 Россия",55.776043,37.657192
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Бык да баран,"Поляны, дом 22, Москва 117042 Россия",55.551445,37.54635
2020-10-23,Московская Область,Химки,Рестораны,,Фастфуд,Subway,"Железнодорожный 1-й тупик, вл2а, Химки Россия",55.94932,37.30989
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Старый город,"Старый Петровско-Разумовский пр-д, д. 1/23, Москва 127287 Россия",55.800877,37.561855
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,Simon's Club,"Покровка, 43/7, Москва 105062 Россия",55.75954,37.64782
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Шоколадница,"Осташковское шоссе, 1б, Мытищи Россия",55.93463,37.654
2020-10-23,Московская Область,Жуковский,Рестораны,,,Лайм,"ул. Нижегородская, д. 4б, Жуковский 140180 Россия",55.59136,38.14203
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Быстро и Bкусно,"ул. Земляной Вал, д. 29, Москва 105064 Россия",55.76321,37.65616
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Мангал и Пиво,"Сокольническая площадь, 4а, Москва 107113 Россия",55.790466,37.67874
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Артемис,"ул. Арбат, 36/2, Москва Россия",55.75327,37.59949
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Тарабин,"Верхняя Красносельская, 3а, Москва 107140 Россия",55.78545,37.65917
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Индейка,"ул. Братьев Фонченко, 10 Парк Победы, Москва 121170 Россия",55.73095,37.51378
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Магика-Астерия,"Энгельса, 3-5/1, Москва 105005 Россия",55.77158,37.67987
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Му-Му,"ул. Люблинская, 169, корп. 2 ТРЦ Мариэль, 3 этаж, Москва 109652 Россия",55.71422,37.72765
2020-10-23,Московская Область,Троицк,Рестораны,,,ПолиАнто,"Троицкий Бульвар, 2, Троицк 108840 Россия",55.485558,37.308056
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Дрим,"Авиаконструктора Микояна, 12, Москва 125252 Россия",55.7902,37.52775
2020-10-23,Московская Область,Красногорский район,Рестораны,,,Лоза,"ул.Центральная 76, Гольево 143405 Россия",55.79925,37.307365
2020-10-23,Московская Область,Подольск,Рестораны,,,Рио Гранд,"ул. Большая Серпуховская, 23, Подольск 142100 Россия",55.42619,37.546906
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Sanctions Bar,"ул. Мясницкая, 15, Москва 101000 Россия",55.76023,37.62975
2020-10-23,Московская Область,Городской округ Домодедово,Рестораны,,,Все сезоны,"Каширское шоссе,  107/52, Домодедово 142004 Россия",55.41831,37.78294
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Паб,Пиццерия Паб,"Комсомольская Площадь, 6, Москва Россия",55.77441,37.65631
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Кремлевский экспресс,"Профсоюзная, 61а, Москва 117420 Россия",55.676376,37.564472
2020-10-23,Московская Область,Видное,Рестораны,,,Nautik,"Советская, 10/1, Видное 142702 Россия",55.55155,37.70422
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Папа Джонс,"ул. Вешняковская, 39Г, Москва 111538 Россия",55.71818,37.82622
2020-10-23,Московская Область,Чеховский район,Рестораны,,,Планета Суши,"Московская, 96, Чехов 142300 Россия",55.25002,37.49081
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Craft Domination,"Проспект Мира, 116, Москва 129626 Россия",55.808987,37.63795
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Рица,"ул. Кржижановского, д. 24/35, корп. 3, Москва 117218 Россия",55.67697,37.57812
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,Торро Гриль,"Ходынский бульвар, 4 ТЦ Авиапарк, Москва 125167 Россия",55.79048,37.53274
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,ПИЦЦА-фабрика,"Никитинская, 8 к1, Москва 105037 Россия",55.7956,37.77622
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Битцевский очаг,"Балаклавский проспект, 33Б, Москва 117303 Россия",55.64047,37.58878
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Бистро Пронто,"Семёновская площадь, 2, Москва 105318 Россия",55.78175,37.71955
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Бакинский дворик,"ул. Раменки, 5, Москва 119607 Россия",55.69258,37.49488
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Bellisimo,"Дирижабельная ул., д. 15В, Москва 613310 Россия",55.9415,37.50809
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Нихона,"Ул. Люблинская, 141, Москва 109382 Россия",55.66579,37.74151
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Грабли Food Bar,"Большая Тульская, 11, Москва 115487 Россия",55.70899,37.62075
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Жар,"Колонцова, 7, Мытищи 141006 Россия",55.913082,37.76381
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Кофе Хауз,"Тверская ул., д. 6, Москва 125009 Россия",55.76192,37.61224
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Georgian House,"Пресненская Набережная, 2, Москва 123112 Россия",55.74828,37.537167
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Генацвале на Спортивной,"10-летия Октября ул., д. 11, Москва 117036 Россия",55.72521,37.56382
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Грузинские каникулы,"Большая Черемушккинская, 1 ТЦ РИО Севастопольский, Москва 115487 Россия",55.69115,37.60007
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,WikiBEERia Bar,"3-й Крутицкий переулок, 13, Москва 613310 Россия",55.73035,37.662632
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кахури,"Сретенский переулок, д. 4, Москва 101000 Россия",55.76476,37.63161
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Sanders Grill,"Пресненская наб., 2 Афимолл Сити, Москва 123112 Россия",55.74894,37.53874
2020-10-23,Московская Область,Котельники,Рестораны,,,Суши Сан,"1-й Покровский проезд, 5 Mega Belaya Dacha, Котельники Россия",55.657463,37.847214
2020-10-23,Московская Область,Пушкинский район,Рестораны,,Кафе,Андерсон,"Красноармейское шоссе, дом 104, Пушкино 141211 Россия",56.0174,37.8846
2020-10-23,Московская Область,Красногорский район,Рестораны,,,Тануки,"Ильинское шоссе, 14/1, Красногорск Россия",55.8046,37.32349
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Mito’s Greek Restaurant,"Краснопресненская набережная, 2/1, Москва 103274 Россия",55.75524,37.57345
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Kisa Bar,"Тверской б-р, д. 24, стр. 1, Москва Россия",55.75794,37.59973
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ryba International DEPO,"Лесная, 20 Food mall DEPO, Москва 125047 Россия",55.779816,37.592598
2020-10-23,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Кил Фиш,"ул. Тушинская, д. 17, Москва 125362 Россия",55.827,37.45461
2020-10-23,Московская Область,Городской округ Домодедово,Рестораны,,,Богатырь,"Кутузовский проезд, 2а, Домодедово 142005 Россия",55.36865,37.88843
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Донер по-Турецки,"Новослободская, 58/1 ст1, Москва 127055 Россия",55.78936,37.59247
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,Гриль - бар ШашлыкоFF,"Кузнецкий мост д.19 с.1, Москва 107996 Россия",55.762234,37.625534
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Шоколадница,"Варшавское шоссе 140 ТЦ Коламбус, Москва 117519 Россия",55.61235,37.60886
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Макдоналдс,"МКАД 47 км, ст20, Москва 613310 Россия",55.93812,37.2721
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Уголек,"Большая Никитская ул., д.12, Москва 115487 Россия",55.756474,37.606583
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Mindal,"Киевского Вокзала площадь, 2, Москва 121059 Россия",55.74357,37.56747
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,МОСТ Restaurant & Lounge,"Краснопресненская набережная, 16/1 на крыше моста ""Багратион"", Москва 123100 Россия",55.7474,37.54498
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кладовая солнца,"ул. Декабристов, д. 20, корп. 2, Москва 127273 Россия",55.863396,37.606697
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,FRIENDS Karaoke Bar Pizzeria,"Раушская Набережная, 4/5, Москва 115035 Россия",55.74853,37.62727
2020-10-23,Московская Область,Люберецкий район,Рестораны,,Кафе,Кофе Хауз,"Побратимов, 7, Люберцы 140013 Россия",55.69182,37.89633
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Cassette Cafe,"Духовской пер., 17/11, Москва 115191 Россия",55.70512,37.61217
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Встреча,"Краснопрудная ул., д. 7/9, Москва Россия",55.77859,37.662563
2020-10-23,Московская Область,Лобня,Рестораны,,"Бар,Паб",Эйфория,"Чайковского, 7а, Лобня 141730 Россия",56.026302,37.471382
2020-10-23,Московская Область,Пушкинский район,Рестораны,,,Макдоналдс,"Красноармейское шоссе, с91, Пушкино Россия",56.019634,37.882545
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Traveler's Coffee,"Научный проезд,  17, Москва 117246 Россия",55.653957,37.55502
2020-10-23,Московская Область,Химки,Рестораны,,Фастфуд,KFC,"Ленинградское шоссе 23 км, 1, Химки 141400 Россия",55.89957,37.424
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Veranda Lounge,"Лужнецкая набережная, 24/18/1, Москва Россия",55.71304,37.57155
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Алло Пицца,"Чертановская, 47 к2, Москва 117534 Россия",55.60504,37.58946
2020-10-23,Московская Область,Люберецкий район,Рестораны,,,Моэль,"Инициативная, 8 ст1, Люберцы 140000 Россия",55.68443,37.91367
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ресто-буфет Снеди Феди,"Садовническая наб., 75, Москва 115035 Россия",55.7358,37.64378
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Харчевниковъ,"Радио, 24, Москва 105005 Россия",55.76385,37.67241
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Шашлычный дворик,"Широкая, 14/1, Москва 127282 Россия",55.887882,37.64638
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ресторан 360,"Пресненская набережная, 12 ММДЦ «Москва-Сити», башня «Федерация», 89 этаж, Москва 123112 Россия",55.75007,37.537903
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Food Place,"ул. Бориса Пастернака, 17, Москва Россия",55.638317,37.325645
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Плов Бери,"МКАД, 41-й километр, с1, Москва 117465 Россия",55.59841,37.569096
2020-10-23,Московская Область,Черная Грязь,Рестораны,,,Il Patio,"Il Patio Fashion House Outlet Center, Черная Грязь 141421 Россия",55.96589,37.30385
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Мандариновый гусь,"Проспект Мира, 99 станция метро Алексеевская, Москва 129085 Россия",55.810204,37.635914
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Примо Пицца,"МКАД 14 км, 1а, Москва 109429 Россия",55.68449,37.41614
2020-10-23,Московская Область,Железнодорожный,Рестораны,,,Беллер,"ул. Рождественская,  3 ТЦ ""Конфитюр"", Железнодорожный 143989 Россия",55.74405,38.00315
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Соус,"Первомайская, 34, Москва 105043 Россия",55.79006,37.7714
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Панорама,"Балаклавский проспект, 9, Москва 117648 Россия",55.64045,37.60812
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,INJIR,"Цветной бул., 15, стр. 1 Tsvetnoy Central Market, Москва 127051 Россия",55.76823,37.62318
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Sun&Moon,"ул. Большая Никитская 15/1, Москва 125009 Россия",55.75683,37.603886
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,IL Патио,"Пресненская набережная, 2, Москва 123100 Россия",55.74894,37.53874
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Eataly,"ул. Киевская, 2, Москва 121059 Россия",55.743073,37.56286
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Дон,"Октябрьская, 38 к1, Москва 127018 Россия",55.5661,37.24017
2020-10-23,Московская Область,Троицк,Рестораны,,,Якитория,"41-ый км Калужского шоссе, дом 14, Троицк 108840 Россия",55.457153,37.294636
2020-10-23,Московская Область,Одинцовский район,Рестораны,,,Тануки,"Можайское шоссе, 122, Одинцово Россия",55.68575,37.3079
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ресторан Добрыня,"Звенигородское шоссе, 4 On the territory of the shopping center electronics in Presnya, Москва 123022 Россия",55.764614,37.5579
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,ARTЯШОК & LA VERANDA,"Ленинградское шоссе, Москва 125026 Россия",55.71378,37.54948
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ника,"Старокаширское шоссе, 2 к2, Москва 115201 Россия",55.66128,37.62776
2020-10-23,Московская Область,Одинцовский район,Рестораны,,,"Ресторан ""У поручика Ржевского""","Коттеджный поселок ""Кубинка-60"", Одинцово Россия",55.65992,37.29854
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,На Смирновской 25,"Смирновская, 25 стр. 4, Москва 109052 Россия",55.73614,37.70575
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Крымские каникулы,"Юшуньская М. ул., д. 1, корп. 1 (в здании гост. комплекса ""Берлин"") Hotel Berlin, Москва Россия",55.64645,37.58883
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Горчица,"Благовещенский пер., д. 1Б, Москва 123001 Россия",55.766167,37.595993
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,Котельная,"Лесная, 20/5, Москва 125196 Россия",55.77976,37.59199
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Plato Seafood & Bar,"Большой Патриарший переулок,  дом 10, Москва 123001 Россия",55.76312,37.59275
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Узурпатор,"Юшуньская М. ул., д. 1, корп. 1, (г-ца ""Берлин"") Hotel Berlin, Москва Россия",55.64645,37.58883
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Ресторан Карри,"Лазаревский пер., 4, Москва 127018 Россия",55.7907,37.613415
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Воккер,"Проспект Вернадского, 6, Москва 119571 Россия",55.69019,37.52288
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Кишлак,"Ленинская Слобода ул., д. 17, Москва Россия",55.70972,37.65683
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Бриганте Бар,"ул. Маросейка, д.6-8 стр 1, Москва 101000 Россия",55.757607,37.63523
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Moscow Republic,"ул. Тверская, 9А,  стр.  6, Москва 125009 Россия",55.759827,37.609875
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Samsamania,"Пресненская набережная, 4/1, Москва 123317 Россия",55.748775,37.543556
2020-10-23,Московская Область,Люберецкий район,Рестораны,,,Тифлис House,"3 Почтовое отделение, 65, Люберцы 140003 Россия",55.67998,37.876675
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Капитан Дрейк,"Бирюлёвская ул., д. 47, Москва 115372 Россия",55.58774,37.66615
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,ТоДаСё,"Пушкинская площадь, 1, Москва 127006 Россия",55.7659,37.604984
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Нияма,"Севастопольский проспект, д. 11е ТЦ ""Капитолий"", 2-й этаж, Москва 117152 Россия",55.68763,37.603497
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Nook Coffee,"Берёзовой Рощи, 4, Москва 125252 Россия",55.78542,37.52063
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Веселый Бабай,"Бережковская Набережная, 20в, Москва 121059 Россия",55.74106,37.56856
